,dateTime,level,seconds,start_time,end_time
15867,2015-11-27T06:41:30.000,asleep,120,2015-11-27 06:41:30,2015-11-27 06:43:30
15868,2015-11-27T06:43:30.000,restless,120,2015-11-27 06:43:30,2015-11-27 06:45:30
15869,2015-11-27T06:45:30.000,asleep,5700,2015-11-27 06:45:30,2015-11-27 08:20:30
15870,2015-11-27T08:20:30.000,restless,60,2015-11-27 08:20:30,2015-11-27 08:21:30
15871,2015-11-27T08:21:30.000,asleep,1080,2015-11-27 08:21:30,2015-11-27 08:39:30
15872,2015-11-27T08:39:30.000,restless,60,2015-11-27 08:39:30,2015-11-27 08:40:30
15873,2015-11-27T08:40:30.000,asleep,300,2015-11-27 08:40:30,2015-11-27 08:45:30
15874,2015-11-27T08:45:30.000,restless,60,2015-11-27 08:45:30,2015-11-27 08:46:30
15875,2015-11-27T08:46:30.000,asleep,120,2015-11-27 08:46:30,2015-11-27 08:48:30
15876,2015-11-27T08:48:30.000,restless,60,2015-11-27 08:48:30,2015-11-27 08:49:30
15877,2015-11-27T08:49:30.000,asleep,120,2015-11-27 08:49:30,2015-11-27 08:51:30
15878,2015-11-27T08:51:30.000,restless,60,2015-11-27 08:51:30,2015-11-27 08:52:30
15879,2015-11-27T08:52:30.000,asleep,180,2015-11-27 08:52:30,2015-11-27 08:55:30
15880,2015-11-27T08:55:30.000,restless,60,2015-11-27 08:55:30,2015-11-27 08:56:30
15881,2015-11-27T08:56:30.000,asleep,120,2015-11-27 08:56:30,2015-11-27 08:58:30
15882,2015-11-27T08:58:30.000,restless,120,2015-11-27 08:58:30,2015-11-27 09:00:30
15883,2015-11-27T09:00:30.000,asleep,3660,2015-11-27 09:00:30,2015-11-27 10:01:30
15884,2015-11-27T10:01:30.000,restless,60,2015-11-27 10:01:30,2015-11-27 10:02:30
15885,2015-11-26T02:37:30.000,awake,180,2015-11-26 02:37:30,2015-11-26 02:40:30
15886,2015-11-26T02:40:30.000,restless,180,2015-11-26 02:40:30,2015-11-26 02:43:30
15887,2015-11-26T02:43:30.000,awake,60,2015-11-26 02:43:30,2015-11-26 02:44:30
15888,2015-11-26T02:44:30.000,asleep,2640,2015-11-26 02:44:30,2015-11-26 03:28:30
15889,2015-11-26T03:28:30.000,restless,180,2015-11-26 03:28:30,2015-11-26 03:31:30
15890,2015-11-26T03:31:30.000,awake,180,2015-11-26 03:31:30,2015-11-26 03:34:30
15891,2015-11-26T03:34:30.000,restless,60,2015-11-26 03:34:30,2015-11-26 03:35:30
15892,2015-11-26T03:35:30.000,asleep,540,2015-11-26 03:35:30,2015-11-26 03:44:30
15893,2015-11-26T03:44:30.000,restless,60,2015-11-26 03:44:30,2015-11-26 03:45:30
15894,2015-11-26T03:45:30.000,asleep,180,2015-11-26 03:45:30,2015-11-26 03:48:30
15895,2015-11-26T03:48:30.000,restless,60,2015-11-26 03:48:30,2015-11-26 03:49:30
15896,2015-11-26T03:49:30.000,asleep,1080,2015-11-26 03:49:30,2015-11-26 04:07:30
15897,2015-11-26T04:07:30.000,restless,60,2015-11-26 04:07:30,2015-11-26 04:08:30
15898,2015-11-26T04:08:30.000,asleep,3720,2015-11-26 04:08:30,2015-11-26 05:10:30
15899,2015-11-26T05:10:30.000,restless,180,2015-11-26 05:10:30,2015-11-26 05:13:30
15900,2015-11-26T05:13:30.000,asleep,2100,2015-11-26 05:13:30,2015-11-26 05:48:30
15901,2015-11-26T05:48:30.000,restless,60,2015-11-26 05:48:30,2015-11-26 05:49:30
15902,2015-11-26T05:49:30.000,asleep,3060,2015-11-26 05:49:30,2015-11-26 06:40:30
15903,2015-11-26T06:40:30.000,restless,60,2015-11-26 06:40:30,2015-11-26 06:41:30
15904,2015-11-26T06:41:30.000,asleep,180,2015-11-26 06:41:30,2015-11-26 06:44:30
15905,2015-11-26T06:44:30.000,restless,60,2015-11-26 06:44:30,2015-11-26 06:45:30
15906,2015-11-26T06:45:30.000,asleep,1020,2015-11-26 06:45:30,2015-11-26 07:02:30
15907,2015-11-26T07:02:30.000,restless,300,2015-11-26 07:02:30,2015-11-26 07:07:30
15908,2015-11-26T07:07:30.000,awake,60,2015-11-26 07:07:30,2015-11-26 07:08:30
15909,2015-11-26T07:08:30.000,restless,60,2015-11-26 07:08:30,2015-11-26 07:09:30
15910,2015-11-26T07:09:30.000,asleep,1980,2015-11-26 07:09:30,2015-11-26 07:42:30
15911,2015-11-26T07:42:30.000,restless,60,2015-11-26 07:42:30,2015-11-26 07:43:30
15912,2015-11-26T07:43:30.000,asleep,900,2015-11-26 07:43:30,2015-11-26 07:58:30
15913,2015-11-26T07:58:30.000,restless,180,2015-11-26 07:58:30,2015-11-26 08:01:30
15914,2015-11-26T08:01:30.000,asleep,60,2015-11-26 08:01:30,2015-11-26 08:02:30
15915,2015-11-24T23:56:00.000,awake,300,2015-11-24 23:56:00,2015-11-25 00:01:00
15916,2015-11-25T00:01:00.000,asleep,2040,2015-11-25 00:01:00,2015-11-25 00:35:00
15917,2015-11-25T00:35:00.000,restless,60,2015-11-25 00:35:00,2015-11-25 00:36:00
15918,2015-11-25T00:36:00.000,asleep,120,2015-11-25 00:36:00,2015-11-25 00:38:00
15919,2015-11-25T00:38:00.000,restless,120,2015-11-25 00:38:00,2015-11-25 00:40:00
15920,2015-11-25T00:40:00.000,asleep,300,2015-11-25 00:40:00,2015-11-25 00:45:00
15921,2015-11-25T00:45:00.000,restless,120,2015-11-25 00:45:00,2015-11-25 00:47:00
15922,2015-11-25T00:47:00.000,asleep,120,2015-11-25 00:47:00,2015-11-25 00:49:00
15923,2015-11-25T00:49:00.000,restless,120,2015-11-25 00:49:00,2015-11-25 00:51:00
15924,2015-11-25T00:51:00.000,asleep,900,2015-11-25 00:51:00,2015-11-25 01:06:00
15925,2015-11-25T01:06:00.000,restless,60,2015-11-25 01:06:00,2015-11-25 01:07:00
15926,2015-11-25T01:07:00.000,asleep,180,2015-11-25 01:07:00,2015-11-25 01:10:00
15927,2015-11-25T01:10:00.000,restless,240,2015-11-25 01:10:00,2015-11-25 01:14:00
15928,2015-11-25T01:14:00.000,asleep,60,2015-11-25 01:14:00,2015-11-25 01:15:00
15929,2015-11-25T01:15:00.000,restless,60,2015-11-25 01:15:00,2015-11-25 01:16:00
15930,2015-11-25T01:16:00.000,asleep,3360,2015-11-25 01:16:00,2015-11-25 02:12:00
15931,2015-11-25T02:12:00.000,restless,60,2015-11-25 02:12:00,2015-11-25 02:13:00
15932,2015-11-25T02:13:00.000,asleep,180,2015-11-25 02:13:00,2015-11-25 02:16:00
15933,2015-11-25T02:16:00.000,restless,120,2015-11-25 02:16:00,2015-11-25 02:18:00
15934,2015-11-25T02:18:00.000,asleep,60,2015-11-25 02:18:00,2015-11-25 02:19:00
15935,2015-11-25T02:19:00.000,restless,360,2015-11-25 02:19:00,2015-11-25 02:25:00
15936,2015-11-25T02:25:00.000,awake,60,2015-11-25 02:25:00,2015-11-25 02:26:00
15937,2015-11-25T02:26:00.000,restless,60,2015-11-25 02:26:00,2015-11-25 02:27:00
15938,2015-11-25T02:27:00.000,asleep,1800,2015-11-25 02:27:00,2015-11-25 02:57:00
15939,2015-11-25T02:57:00.000,restless,60,2015-11-25 02:57:00,2015-11-25 02:58:00
15940,2015-11-25T02:58:00.000,asleep,3060,2015-11-25 02:58:00,2015-11-25 03:49:00
15941,2015-11-25T03:49:00.000,restless,60,2015-11-25 03:49:00,2015-11-25 03:50:00
15942,2015-11-25T03:50:00.000,asleep,180,2015-11-25 03:50:00,2015-11-25 03:53:00
15943,2015-11-25T03:53:00.000,restless,60,2015-11-25 03:53:00,2015-11-25 03:54:00
15944,2015-11-25T03:54:00.000,asleep,900,2015-11-25 03:54:00,2015-11-25 04:09:00
15945,2015-11-25T04:09:00.000,restless,120,2015-11-25 04:09:00,2015-11-25 04:11:00
15946,2015-11-25T04:11:00.000,asleep,120,2015-11-25 04:11:00,2015-11-25 04:13:00
15947,2015-11-25T04:13:00.000,restless,120,2015-11-25 04:13:00,2015-11-25 04:15:00
15948,2015-11-25T04:15:00.000,asleep,960,2015-11-25 04:15:00,2015-11-25 04:31:00
15949,2015-11-25T04:31:00.000,restless,60,2015-11-25 04:31:00,2015-11-25 04:32:00
15950,2015-11-25T04:32:00.000,asleep,420,2015-11-25 04:32:00,2015-11-25 04:39:00
15951,2015-11-25T04:39:00.000,restless,120,2015-11-25 04:39:00,2015-11-25 04:41:00
15952,2015-11-25T04:41:00.000,asleep,180,2015-11-25 04:41:00,2015-11-25 04:44:00
15953,2015-11-25T04:44:00.000,restless,60,2015-11-25 04:44:00,2015-11-25 04:45:00
15954,2015-11-25T04:45:00.000,asleep,240,2015-11-25 04:45:00,2015-11-25 04:49:00
15955,2015-11-25T04:49:00.000,restless,60,2015-11-25 04:49:00,2015-11-25 04:50:00
15956,2015-11-25T04:50:00.000,asleep,4860,2015-11-25 04:50:00,2015-11-25 06:11:00
15957,2015-11-25T06:11:00.000,restless,60,2015-11-25 06:11:00,2015-11-25 06:12:00
15958,2015-11-25T06:12:00.000,asleep,1680,2015-11-25 06:12:00,2015-11-25 06:40:00
15959,2015-11-25T06:40:00.000,restless,60,2015-11-25 06:40:00,2015-11-25 06:41:00
15960,2015-11-25T06:41:00.000,asleep,60,2015-11-25 06:41:00,2015-11-25 06:42:00
15961,2015-11-25T06:42:00.000,restless,60,2015-11-25 06:42:00,2015-11-25 06:43:00
15962,2015-11-25T06:43:00.000,asleep,360,2015-11-25 06:43:00,2015-11-25 06:49:00
15963,2015-11-25T06:49:00.000,restless,60,2015-11-25 06:49:00,2015-11-25 06:50:00
15964,2015-11-25T06:50:00.000,asleep,2040,2015-11-25 06:50:00,2015-11-25 07:24:00
15965,2015-11-25T07:24:00.000,restless,60,2015-11-25 07:24:00,2015-11-25 07:25:00
15966,2015-11-25T07:25:00.000,asleep,420,2015-11-25 07:25:00,2015-11-25 07:32:00
15967,2015-11-25T07:32:00.000,restless,60,2015-11-25 07:32:00,2015-11-25 07:33:00
15968,2015-11-25T07:33:00.000,asleep,2040,2015-11-25 07:33:00,2015-11-25 08:07:00
15969,2015-11-25T08:07:00.000,restless,120,2015-11-25 08:07:00,2015-11-25 08:09:00
15970,2015-11-25T08:09:00.000,asleep,4140,2015-11-25 08:09:00,2015-11-25 09:18:00
15971,2015-11-24T01:17:00.000,awake,180,2015-11-24 01:17:00,2015-11-24 01:20:00
15972,2015-11-24T01:20:00.000,asleep,2040,2015-11-24 01:20:00,2015-11-24 01:54:00
15973,2015-11-24T01:54:00.000,restless,120,2015-11-24 01:54:00,2015-11-24 01:56:00
15974,2015-11-24T01:56:00.000,asleep,120,2015-11-24 01:56:00,2015-11-24 01:58:00
15975,2015-11-24T01:58:00.000,restless,120,2015-11-24 01:58:00,2015-11-24 02:00:00
15976,2015-11-24T02:00:00.000,asleep,420,2015-11-24 02:00:00,2015-11-24 02:07:00
15977,2015-11-24T02:07:00.000,restless,120,2015-11-24 02:07:00,2015-11-24 02:09:00
15978,2015-11-24T02:09:00.000,asleep,960,2015-11-24 02:09:00,2015-11-24 02:25:00
15979,2015-11-24T02:25:00.000,restless,240,2015-11-24 02:25:00,2015-11-24 02:29:00
15980,2015-11-24T02:29:00.000,awake,60,2015-11-24 02:29:00,2015-11-24 02:30:00
15981,2015-11-24T02:30:00.000,restless,60,2015-11-24 02:30:00,2015-11-24 02:31:00
15982,2015-11-24T02:31:00.000,asleep,2940,2015-11-24 02:31:00,2015-11-24 03:20:00
15983,2015-11-24T03:20:00.000,restless,240,2015-11-24 03:20:00,2015-11-24 03:24:00
15984,2015-11-24T03:24:00.000,awake,120,2015-11-24 03:24:00,2015-11-24 03:26:00
15985,2015-11-24T03:26:00.000,restless,60,2015-11-24 03:26:00,2015-11-24 03:27:00
15986,2015-11-24T03:27:00.000,asleep,360,2015-11-24 03:27:00,2015-11-24 03:33:00
15987,2015-11-24T03:33:00.000,restless,60,2015-11-24 03:33:00,2015-11-24 03:34:00
15988,2015-11-24T03:34:00.000,asleep,60,2015-11-24 03:34:00,2015-11-24 03:35:00
15989,2015-11-24T03:35:00.000,restless,180,2015-11-24 03:35:00,2015-11-24 03:38:00
15990,2015-11-24T03:38:00.000,asleep,1140,2015-11-24 03:38:00,2015-11-24 03:57:00
15991,2015-11-24T03:57:00.000,restless,240,2015-11-24 03:57:00,2015-11-24 04:01:00
15992,2015-11-24T04:01:00.000,awake,60,2015-11-24 04:01:00,2015-11-24 04:02:00
15993,2015-11-24T04:02:00.000,restless,60,2015-11-24 04:02:00,2015-11-24 04:03:00
15994,2015-11-24T04:03:00.000,asleep,540,2015-11-24 04:03:00,2015-11-24 04:12:00
15995,2015-11-24T04:12:00.000,restless,60,2015-11-24 04:12:00,2015-11-24 04:13:00
15996,2015-11-24T04:13:00.000,asleep,180,2015-11-24 04:13:00,2015-11-24 04:16:00
15997,2015-11-24T04:16:00.000,restless,60,2015-11-24 04:16:00,2015-11-24 04:17:00
15998,2015-11-24T04:17:00.000,asleep,1560,2015-11-24 04:17:00,2015-11-24 04:43:00
15999,2015-11-24T04:43:00.000,restless,60,2015-11-24 04:43:00,2015-11-24 04:44:00
16000,2015-11-24T04:44:00.000,asleep,4620,2015-11-24 04:44:00,2015-11-24 06:01:00
16001,2015-11-24T06:01:00.000,restless,60,2015-11-24 06:01:00,2015-11-24 06:02:00
16002,2015-11-24T06:02:00.000,asleep,1080,2015-11-24 06:02:00,2015-11-24 06:20:00
16003,2015-11-24T06:20:00.000,restless,60,2015-11-24 06:20:00,2015-11-24 06:21:00
16004,2015-11-24T06:21:00.000,asleep,2640,2015-11-24 06:21:00,2015-11-24 07:05:00
16005,2015-11-24T07:05:00.000,restless,60,2015-11-24 07:05:00,2015-11-24 07:06:00
16006,2015-11-24T07:06:00.000,asleep,3120,2015-11-24 07:06:00,2015-11-24 07:58:00
16007,2015-11-24T07:58:00.000,restless,60,2015-11-24 07:58:00,2015-11-24 07:59:00
16008,2015-11-24T07:59:00.000,asleep,720,2015-11-24 07:59:00,2015-11-24 08:11:00
16009,2015-11-22T23:32:00.000,awake,60,2015-11-22 23:32:00,2015-11-22 23:33:00
16010,2015-11-22T23:33:00.000,restless,60,2015-11-22 23:33:00,2015-11-22 23:34:00
16011,2015-11-22T23:34:00.000,asleep,120,2015-11-22 23:34:00,2015-11-22 23:36:00
16012,2015-11-22T23:36:00.000,restless,60,2015-11-22 23:36:00,2015-11-22 23:37:00
16013,2015-11-22T23:37:00.000,asleep,60,2015-11-22 23:37:00,2015-11-22 23:38:00
16014,2015-11-22T23:38:00.000,restless,180,2015-11-22 23:38:00,2015-11-22 23:41:00
16015,2015-11-22T23:41:00.000,asleep,1380,2015-11-22 23:41:00,2015-11-23 00:04:00
16016,2015-11-23T00:04:00.000,restless,240,2015-11-23 00:04:00,2015-11-23 00:08:00
16017,2015-11-23T00:08:00.000,awake,120,2015-11-23 00:08:00,2015-11-23 00:10:00
16018,2015-11-23T00:10:00.000,asleep,120,2015-11-23 00:10:00,2015-11-23 00:12:00
16019,2015-11-23T00:12:00.000,restless,60,2015-11-23 00:12:00,2015-11-23 00:13:00
16020,2015-11-23T00:13:00.000,asleep,720,2015-11-23 00:13:00,2015-11-23 00:25:00
16021,2015-11-23T00:25:00.000,restless,120,2015-11-23 00:25:00,2015-11-23 00:27:00
16022,2015-11-23T00:27:00.000,asleep,600,2015-11-23 00:27:00,2015-11-23 00:37:00
16023,2015-11-23T00:37:00.000,restless,120,2015-11-23 00:37:00,2015-11-23 00:39:00
16024,2015-11-23T00:39:00.000,asleep,1500,2015-11-23 00:39:00,2015-11-23 01:04:00
16025,2015-11-23T01:04:00.000,restless,240,2015-11-23 01:04:00,2015-11-23 01:08:00
16026,2015-11-23T01:08:00.000,awake,180,2015-11-23 01:08:00,2015-11-23 01:11:00
16027,2015-11-23T01:11:00.000,asleep,600,2015-11-23 01:11:00,2015-11-23 01:21:00
16028,2015-11-23T01:21:00.000,restless,60,2015-11-23 01:21:00,2015-11-23 01:22:00
16029,2015-11-23T01:22:00.000,asleep,180,2015-11-23 01:22:00,2015-11-23 01:25:00
16030,2015-11-23T01:25:00.000,restless,60,2015-11-23 01:25:00,2015-11-23 01:26:00
16031,2015-11-23T01:26:00.000,asleep,900,2015-11-23 01:26:00,2015-11-23 01:41:00
16032,2015-11-23T01:41:00.000,restless,60,2015-11-23 01:41:00,2015-11-23 01:42:00
16033,2015-11-23T01:42:00.000,asleep,300,2015-11-23 01:42:00,2015-11-23 01:47:00
16034,2015-11-23T01:47:00.000,restless,60,2015-11-23 01:47:00,2015-11-23 01:48:00
16035,2015-11-23T01:48:00.000,asleep,1800,2015-11-23 01:48:00,2015-11-23 02:18:00
16036,2015-11-23T02:18:00.000,restless,60,2015-11-23 02:18:00,2015-11-23 02:19:00
16037,2015-11-23T02:19:00.000,asleep,2700,2015-11-23 02:19:00,2015-11-23 03:04:00
16038,2015-11-23T03:04:00.000,restless,120,2015-11-23 03:04:00,2015-11-23 03:06:00
16039,2015-11-23T03:06:00.000,asleep,120,2015-11-23 03:06:00,2015-11-23 03:08:00
16040,2015-11-23T03:08:00.000,restless,120,2015-11-23 03:08:00,2015-11-23 03:10:00
16041,2015-11-23T03:10:00.000,asleep,360,2015-11-23 03:10:00,2015-11-23 03:16:00
16042,2015-11-23T03:16:00.000,restless,60,2015-11-23 03:16:00,2015-11-23 03:17:00
16043,2015-11-23T03:17:00.000,asleep,840,2015-11-23 03:17:00,2015-11-23 03:31:00
16044,2015-11-23T03:31:00.000,restless,60,2015-11-23 03:31:00,2015-11-23 03:32:00
16045,2015-11-23T03:32:00.000,asleep,120,2015-11-23 03:32:00,2015-11-23 03:34:00
16046,2015-11-23T03:34:00.000,restless,60,2015-11-23 03:34:00,2015-11-23 03:35:00
16047,2015-11-23T03:35:00.000,asleep,120,2015-11-23 03:35:00,2015-11-23 03:37:00
16048,2015-11-23T03:37:00.000,restless,120,2015-11-23 03:37:00,2015-11-23 03:39:00
16049,2015-11-23T03:39:00.000,asleep,840,2015-11-23 03:39:00,2015-11-23 03:53:00
16050,2015-11-23T03:53:00.000,restless,180,2015-11-23 03:53:00,2015-11-23 03:56:00
16051,2015-11-23T03:56:00.000,awake,120,2015-11-23 03:56:00,2015-11-23 03:58:00
16052,2015-11-23T03:58:00.000,restless,60,2015-11-23 03:58:00,2015-11-23 03:59:00
16053,2015-11-23T03:59:00.000,asleep,6540,2015-11-23 03:59:00,2015-11-23 05:48:00
16054,2015-11-23T05:48:00.000,restless,120,2015-11-23 05:48:00,2015-11-23 05:50:00
16055,2015-11-23T05:50:00.000,asleep,60,2015-11-23 05:50:00,2015-11-23 05:51:00
16056,2015-11-23T05:51:00.000,restless,180,2015-11-23 05:51:00,2015-11-23 05:54:00
16057,2015-11-23T05:54:00.000,asleep,1620,2015-11-23 05:54:00,2015-11-23 06:21:00
16058,2015-11-23T06:21:00.000,restless,60,2015-11-23 06:21:00,2015-11-23 06:22:00
16059,2015-11-23T06:22:00.000,asleep,2520,2015-11-23 06:22:00,2015-11-23 07:04:00
16060,2015-11-23T07:04:00.000,restless,60,2015-11-23 07:04:00,2015-11-23 07:05:00
16061,2015-11-23T07:05:00.000,asleep,1740,2015-11-23 07:05:00,2015-11-23 07:34:00
16062,2015-11-23T07:34:00.000,restless,60,2015-11-23 07:34:00,2015-11-23 07:35:00
16063,2015-11-23T07:35:00.000,asleep,120,2015-11-23 07:35:00,2015-11-23 07:37:00
16064,2015-11-23T07:37:00.000,restless,120,2015-11-23 07:37:00,2015-11-23 07:39:00
16065,2015-11-23T07:39:00.000,asleep,300,2015-11-23 07:39:00,2015-11-23 07:44:00
16066,2015-11-23T07:44:00.000,restless,60,2015-11-23 07:44:00,2015-11-23 07:45:00
16067,2015-11-23T07:45:00.000,asleep,3060,2015-11-23 07:45:00,2015-11-23 08:36:00
16068,2015-11-22T00:29:00.000,awake,300,2015-11-22 00:29:00,2015-11-22 00:34:00
16069,2015-11-22T00:34:00.000,asleep,3300,2015-11-22 00:34:00,2015-11-22 01:29:00
16070,2015-11-22T01:29:00.000,restless,60,2015-11-22 01:29:00,2015-11-22 01:30:00
16071,2015-11-22T01:30:00.000,asleep,960,2015-11-22 01:30:00,2015-11-22 01:46:00
16072,2015-11-22T01:46:00.000,restless,60,2015-11-22 01:46:00,2015-11-22 01:47:00
16073,2015-11-22T01:47:00.000,asleep,60,2015-11-22 01:47:00,2015-11-22 01:48:00
16074,2015-11-22T01:48:00.000,restless,60,2015-11-22 01:48:00,2015-11-22 01:49:00
16075,2015-11-22T01:49:00.000,asleep,360,2015-11-22 01:49:00,2015-11-22 01:55:00
16076,2015-11-22T01:55:00.000,restless,60,2015-11-22 01:55:00,2015-11-22 01:56:00
16077,2015-11-22T01:56:00.000,asleep,1560,2015-11-22 01:56:00,2015-11-22 02:22:00
16078,2015-11-22T02:22:00.000,restless,60,2015-11-22 02:22:00,2015-11-22 02:23:00
16079,2015-11-22T02:23:00.000,asleep,180,2015-11-22 02:23:00,2015-11-22 02:26:00
16080,2015-11-22T02:26:00.000,restless,60,2015-11-22 02:26:00,2015-11-22 02:27:00
16081,2015-11-22T02:27:00.000,asleep,1440,2015-11-22 02:27:00,2015-11-22 02:51:00
16082,2015-11-22T02:51:00.000,restless,120,2015-11-22 02:51:00,2015-11-22 02:53:00
16083,2015-11-22T02:53:00.000,asleep,2280,2015-11-22 02:53:00,2015-11-22 03:31:00
16084,2015-11-22T03:31:00.000,restless,60,2015-11-22 03:31:00,2015-11-22 03:32:00
16085,2015-11-22T03:32:00.000,asleep,1380,2015-11-22 03:32:00,2015-11-22 03:55:00
16086,2015-11-22T03:55:00.000,restless,60,2015-11-22 03:55:00,2015-11-22 03:56:00
16087,2015-11-22T03:56:00.000,asleep,1140,2015-11-22 03:56:00,2015-11-22 04:15:00
16088,2015-11-22T04:15:00.000,restless,60,2015-11-22 04:15:00,2015-11-22 04:16:00
16089,2015-11-22T04:16:00.000,asleep,1440,2015-11-22 04:16:00,2015-11-22 04:40:00
16090,2015-11-22T04:40:00.000,restless,120,2015-11-22 04:40:00,2015-11-22 04:42:00
16091,2015-11-22T04:42:00.000,asleep,180,2015-11-22 04:42:00,2015-11-22 04:45:00
16092,2015-11-22T04:45:00.000,restless,60,2015-11-22 04:45:00,2015-11-22 04:46:00
16093,2015-11-22T04:46:00.000,asleep,60,2015-11-22 04:46:00,2015-11-22 04:47:00
16094,2015-11-22T04:47:00.000,restless,240,2015-11-22 04:47:00,2015-11-22 04:51:00
16095,2015-11-22T04:51:00.000,asleep,960,2015-11-22 04:51:00,2015-11-22 05:07:00
16096,2015-11-22T05:07:00.000,restless,120,2015-11-22 05:07:00,2015-11-22 05:09:00
16097,2015-11-22T05:09:00.000,awake,60,2015-11-22 05:09:00,2015-11-22 05:10:00
16098,2015-11-22T05:10:00.000,asleep,420,2015-11-22 05:10:00,2015-11-22 05:17:00
16099,2015-11-22T05:17:00.000,restless,60,2015-11-22 05:17:00,2015-11-22 05:18:00
16100,2015-11-22T05:18:00.000,asleep,600,2015-11-22 05:18:00,2015-11-22 05:28:00
16101,2015-11-22T05:28:00.000,restless,60,2015-11-22 05:28:00,2015-11-22 05:29:00
16102,2015-11-22T05:29:00.000,asleep,420,2015-11-22 05:29:00,2015-11-22 05:36:00
16103,2015-11-22T05:36:00.000,restless,60,2015-11-22 05:36:00,2015-11-22 05:37:00
16104,2015-11-22T05:37:00.000,asleep,2880,2015-11-22 05:37:00,2015-11-22 06:25:00
16105,2015-11-22T06:25:00.000,restless,60,2015-11-22 06:25:00,2015-11-22 06:26:00
16106,2015-11-22T06:26:00.000,asleep,180,2015-11-22 06:26:00,2015-11-22 06:29:00
16107,2015-11-22T06:29:00.000,restless,60,2015-11-22 06:29:00,2015-11-22 06:30:00
16108,2015-11-22T06:30:00.000,asleep,360,2015-11-22 06:30:00,2015-11-22 06:36:00
16109,2015-11-22T06:36:00.000,restless,180,2015-11-22 06:36:00,2015-11-22 06:39:00
16110,2015-11-22T06:39:00.000,asleep,60,2015-11-22 06:39:00,2015-11-22 06:40:00
16111,2015-11-22T06:40:00.000,restless,180,2015-11-22 06:40:00,2015-11-22 06:43:00
16112,2015-11-22T06:43:00.000,asleep,480,2015-11-22 06:43:00,2015-11-22 06:51:00
16113,2015-11-22T06:51:00.000,restless,60,2015-11-22 06:51:00,2015-11-22 06:52:00
16114,2015-11-22T06:52:00.000,asleep,1980,2015-11-22 06:52:00,2015-11-22 07:25:00
16115,2015-11-22T07:25:00.000,restless,120,2015-11-22 07:25:00,2015-11-22 07:27:00
16116,2015-11-22T07:27:00.000,asleep,540,2015-11-22 07:27:00,2015-11-22 07:36:00
16117,2015-11-22T07:36:00.000,restless,60,2015-11-22 07:36:00,2015-11-22 07:37:00
16118,2015-11-22T07:37:00.000,asleep,60,2015-11-22 07:37:00,2015-11-22 07:38:00
16119,2015-11-22T07:38:00.000,restless,60,2015-11-22 07:38:00,2015-11-22 07:39:00
16120,2015-11-22T07:39:00.000,asleep,2820,2015-11-22 07:39:00,2015-11-22 08:26:00
16121,2015-11-22T08:26:00.000,restless,120,2015-11-22 08:26:00,2015-11-22 08:28:00
16122,2015-11-22T08:28:00.000,asleep,900,2015-11-22 08:28:00,2015-11-22 08:43:00
16123,2015-11-21T01:19:30.000,awake,60,2015-11-21 01:19:30,2015-11-21 01:20:30
16124,2015-11-21T01:20:30.000,restless,60,2015-11-21 01:20:30,2015-11-21 01:21:30
16125,2015-11-21T01:21:30.000,asleep,2760,2015-11-21 01:21:30,2015-11-21 02:07:30
16126,2015-11-21T02:07:30.000,restless,240,2015-11-21 02:07:30,2015-11-21 02:11:30
16127,2015-11-21T02:11:30.000,awake,60,2015-11-21 02:11:30,2015-11-21 02:12:30
16128,2015-11-21T02:12:30.000,restless,60,2015-11-21 02:12:30,2015-11-21 02:13:30
16129,2015-11-21T02:13:30.000,asleep,1020,2015-11-21 02:13:30,2015-11-21 02:30:30
16130,2015-11-21T02:30:30.000,restless,180,2015-11-21 02:30:30,2015-11-21 02:33:30
16131,2015-11-21T02:33:30.000,asleep,2880,2015-11-21 02:33:30,2015-11-21 03:21:30
16132,2015-11-21T03:21:30.000,restless,60,2015-11-21 03:21:30,2015-11-21 03:22:30
16133,2015-11-21T03:22:30.000,asleep,840,2015-11-21 03:22:30,2015-11-21 03:36:30
16134,2015-11-21T03:36:30.000,restless,60,2015-11-21 03:36:30,2015-11-21 03:37:30
16135,2015-11-21T03:37:30.000,asleep,900,2015-11-21 03:37:30,2015-11-21 03:52:30
16136,2015-11-21T03:52:30.000,restless,120,2015-11-21 03:52:30,2015-11-21 03:54:30
